Area,Date,Area type,Region,Commodity category,Amount (USD),Amount 12 month rolling sum (USD)
Afghanistan,9/1/2022,Country or economy,Asia,Solar PV,844157,15770580
Afghanistan,9/1/2022,Country or economy,Asia,Wind,0,415
Afghanistan,10/1/2022,Country or economy,Asia,All technologies,1474183,19016412
Afghanistan,10/1/2022,Country or economy,Asia,Batteries,376800,960938
Afghanistan,10/1/2022,Country or economy,Asia,EVs,0,61
Afghanistan,10/1/2022,Country or economy,Asia,Grid,507171,1951861
Afghanistan,10/1/2022,Country or economy,Asia,Heating and cooling systems,112877,513759
Afghanistan,10/1/2022,Country or economy,Asia,Solar PV,395856,15670963
Afghanistan,10/1/2022,Country or economy,Asia,Wind,81479,81894
Afghanistan,11/1/2022,Country or economy,Asia,All technologies,452352,18027811
Afghanistan,11/1/2022,Country or economy,Asia,Batteries,53040,978967
Afghanistan,11/1/2022,Country or economy,Asia,EVs,0,61
Afghanistan,11/1/2022,Country or economy,Asia,Grid,17155,1840963
Afghanistan,11/1/2022,Country or economy,Asia,Heating and cooling systems,67375,581134
Afghanistan,11/1/2022,Country or economy,Asia,Solar PV,314782,14804439
Afghanistan,11/1/2022,Country or economy,Asia,Wind,0,81894
Afghanistan,12/1/2022,Country or economy,Asia,All technologies,3349737,19516037
Afghanistan,12/1/2022,Country or economy,Asia,Batteries,103515,1060082
Afghanistan,12/1/2022,Country or economy,Asia,EVs,0,61
Afghanistan,12/1/2022,Country or economy,Asia,Grid,91829,1695545
Afghanistan,12/1/2022,Country or economy,Asia,Heating and cooling systems,171613,752747
Afghanistan,12/1/2022,Country or economy,Asia,Solar PV,2982780,16029613
Afghanistan,12/1/2022,Country or economy,Asia,Wind,0,81894
Afghanistan,1/1/2023,Country or economy,Asia,All technologies,2309076,20445683
Afghanistan,1/1/2023,Country or economy,Asia,Batteries,54645,1100562
Afghanistan,1/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,1/1/2023,Country or economy,Asia,Grid,428210,2034015
Afghanistan,1/1/2023,Country or economy,Asia,Heating and cooling systems,37820,790567
Afghanistan,1/1/2023,Country or economy,Asia,Solar PV,1788401,16628027
Afghanistan,1/1/2023,Country or economy,Asia,Wind,0,81894
Afghanistan,2/1/2023,Country or economy,Asia,All technologies,3100320,23018207
Afghanistan,2/1/2023,Country or economy,Asia,Batteries,301565,1330106
Afghanistan,2/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,2/1/2023,Country or economy,Asia,Grid,464778,2381786
Afghanistan,2/1/2023,Country or economy,Asia,Heating and cooling systems,0,790567
Afghanistan,2/1/2023,Country or economy,Asia,Solar PV,2333977,18449416
Afghanistan,2/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,3/1/2023,Country or economy,Asia,All technologies,2637159,24429932
Afghanistan,3/1/2023,Country or economy,Asia,Batteries,0,1330106
Afghanistan,3/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,3/1/2023,Country or economy,Asia,Grid,550485,2917063
Afghanistan,3/1/2023,Country or economy,Asia,Heating and cooling systems,0,790567
Afghanistan,3/1/2023,Country or economy,Asia,Solar PV,2086674,19406901
Afghanistan,3/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,4/1/2023,Country or economy,Asia,All technologies,2605854,26416568
Afghanistan,4/1/2023,Country or economy,Asia,Batteries,12370,1253278
Afghanistan,4/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,4/1/2023,Country or economy,Asia,Grid,653573,3570636
Afghanistan,4/1/2023,Country or economy,Asia,Heating and cooling systems,69817,853337
Afghanistan,4/1/2023,Country or economy,Asia,Solar PV,1870094,20657777
Afghanistan,4/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,5/1/2023,Country or economy,Asia,All technologies,2283005,27175423
Afghanistan,5/1/2023,Country or economy,Asia,Batteries,2323,1214111
Afghanistan,5/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,5/1/2023,Country or economy,Asia,Grid,1266349,4722326
Afghanistan,5/1/2023,Country or economy,Asia,Heating and cooling systems,239999,1040956
Afghanistan,5/1/2023,Country or economy,Asia,Solar PV,774334,20116490
Afghanistan,5/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,6/1/2023,Country or economy,Asia,All technologies,1490008,26890028
Afghanistan,6/1/2023,Country or economy,Asia,Batteries,2047,1181830
Afghanistan,6/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,6/1/2023,Country or economy,Asia,Grid,73663,4667225
Afghanistan,6/1/2023,Country or economy,Asia,Heating and cooling systems,71961,1112917
Afghanistan,6/1/2023,Country or economy,Asia,Solar PV,1342337,19846516
Afghanistan,6/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,7/1/2023,Country or economy,Asia,All technologies,1765555,25177743
Afghanistan,7/1/2023,Country or economy,Asia,Batteries,731185,1653590
Afghanistan,7/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,7/1/2023,Country or economy,Asia,Grid,345743,4858887
Afghanistan,7/1/2023,Country or economy,Asia,Heating and cooling systems,50240,1163157
Afghanistan,7/1/2023,Country or economy,Asia,Solar PV,638387,17420569
Afghanistan,7/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,8/1/2023,Country or economy,Asia,All technologies,2100372,25001846
Afghanistan,8/1/2023,Country or economy,Asia,Batteries,64685,1702175
Afghanistan,8/1/2023,Country or economy,Asia,EVs,0,61
Afghanistan,8/1/2023,Country or economy,Asia,Grid,351188,5083641
Afghanistan,8/1/2023,Country or economy,Asia,Heating and cooling systems,0,1078212
Afghanistan,8/1/2023,Country or economy,Asia,Solar PV,1684499,17056278
Afghanistan,8/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,9/1/2023,Country or economy,Asia,All technologies,4893010,28460631
Afghanistan,9/1/2023,Country or economy,Asia,Batteries,938957,2641132
Afghanistan,9/1/2023,Country or economy,Asia,EVs,0,0
Afghanistan,9/1/2023,Country or economy,Asia,Grid,468514,5218658
Afghanistan,9/1/2023,Country or economy,Asia,Heating and cooling systems,241464,1063166
Afghanistan,9/1/2023,Country or economy,Asia,Solar PV,3244075,19456196
Afghanistan,9/1/2023,Country or economy,Asia,Wind,0,81479
Afghanistan,10/1/2023,Country or economy,Asia,All technologies,11725445,38711893
Afghanistan,10/1/2023,Country or economy,Asia,Batteries,422920,2687252
Afghanistan,10/1/2023,Country or economy,Asia,EVs,0,0
Afghanistan,10/1/2023,Country or economy,Asia,Grid,185647,4897134
Afghanistan,10/1/2023,Country or economy,Asia,Heating and cooling systems,0,950289
Afghanistan,10/1/2023,Country or economy,Asia,Solar PV,11116878,30177218
Afghanistan,10/1/2023,Country or economy,Asia,Wind,0,0
Afghanistan,11/1/2023,Country or economy,Asia,All technologies,13944760,52204301
Afghanistan,11/1/2023,Country or economy,Asia,Batteries,505996,3140208
Afghanistan,11/1/2023,Country or economy,Asia,EVs,744,744
Afghanistan,11/1/2023,Country or economy,Asia,Grid,516784,5396763
Afghanistan,11/1/2023,Country or economy,Asia,Heating and cooling systems,96883,979797
Afghanistan,11/1/2023,Country or economy,Asia,Solar PV,12824353,42686789
Afghanistan,11/1/2023,Country or economy,Asia,Wind,0,0
Afghanistan,12/1/2023,Country or economy,Asia,All technologies,17816441,66671005
Afghanistan,12/1/2023,Country or economy,Asia,Batteries,167992,3204685
Afghanistan,12/1/2023,Country or economy,Asia,EVs,0,744
Afghanistan,12/1/2023,Country or economy,Asia,Grid,428449,5733383
Afghanistan,12/1/2023,Country or economy,Asia,Heating and cooling systems,109152,917336
Afghanistan,12/1/2023,Country or economy,Asia,Solar PV,17110848,56814857
Afghanistan,12/1/2023,Country or economy,Asia,Wind,0,0
Afghanistan,1/1/2024,Country or economy,Asia,All technologies,14183699,78545628
Afghanistan,1/1/2024,Country or economy,Asia,Batteries,0,3150040
Afghanistan,1/1/2024,Country or economy,Asia,EVs,24976,25720
Afghanistan,1/1/2024,Country or economy,Asia,Grid,342025,5647198
Afghanistan,1/1/2024,Country or economy,Asia,Heating and cooling systems,331689,1211205
Afghanistan,1/1/2024,Country or economy,Asia,Solar PV,13485009,68511465
Afghanistan,1/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,2/1/2024,Country or economy,Asia,All technologies,5605114,81050422
Afghanistan,2/1/2024,Country or economy,Asia,Batteries,195176,3043651
Afghanistan,2/1/2024,Country or economy,Asia,EVs,0,25720
Afghanistan,2/1/2024,Country or economy,Asia,Grid,197511,5379931
Afghanistan,2/1/2024,Country or economy,Asia,Heating and cooling systems,46268,1257473
Afghanistan,2/1/2024,Country or economy,Asia,Solar PV,5166159,71343647
Afghanistan,2/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,3/1/2024,Country or economy,Asia,All technologies,6803605,85216868
Afghanistan,3/1/2024,Country or economy,Asia,Batteries,10888,3054539
Afghanistan,3/1/2024,Country or economy,Asia,EVs,0,25720
Afghanistan,3/1/2024,Country or economy,Asia,Grid,952908,5782354
Afghanistan,3/1/2024,Country or economy,Asia,Heating and cooling systems,900123,2157596
Afghanistan,3/1/2024,Country or economy,Asia,Solar PV,4939686,74196659
Afghanistan,3/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,4/1/2024,Country or economy,Asia,All technologies,2143047,84754061
Afghanistan,4/1/2024,Country or economy,Asia,Batteries,452794,3494963
Afghanistan,4/1/2024,Country or economy,Asia,EVs,1835,27555
Afghanistan,4/1/2024,Country or economy,Asia,Grid,573966,5702747
Afghanistan,4/1/2024,Country or economy,Asia,Heating and cooling systems,319606,2407385
Afghanistan,4/1/2024,Country or economy,Asia,Solar PV,794846,73121411
Afghanistan,4/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,5/1/2024,Country or economy,Asia,All technologies,2486908,84957964
Afghanistan,5/1/2024,Country or economy,Asia,Batteries,601430,4094070
Afghanistan,5/1/2024,Country or economy,Asia,EVs,0,27555
Afghanistan,5/1/2024,Country or economy,Asia,Grid,965822,5402220
Afghanistan,5/1/2024,Country or economy,Asia,Heating and cooling systems,242542,2409928
Afghanistan,5/1/2024,Country or economy,Asia,Solar PV,677114,73024191
Afghanistan,5/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,6/1/2024,Country or economy,Asia,All technologies,5837867,89305823
Afghanistan,6/1/2024,Country or economy,Asia,Batteries,111058,4203081
Afghanistan,6/1/2024,Country or economy,Asia,EVs,0,27555
Afghanistan,6/1/2024,Country or economy,Asia,Grid,2032661,7361218
Afghanistan,6/1/2024,Country or economy,Asia,Heating and cooling systems,42364,2380331
Afghanistan,6/1/2024,Country or economy,Asia,Solar PV,3651784,75333638
Afghanistan,6/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,7/1/2024,Country or economy,Asia,All technologies,9527525,97067793
Afghanistan,7/1/2024,Country or economy,Asia,Batteries,0,3471896
Afghanistan,7/1/2024,Country or economy,Asia,EVs,45725,73280
Afghanistan,7/1/2024,Country or economy,Asia,Grid,848188,7863663
Afghanistan,7/1/2024,Country or economy,Asia,Heating and cooling systems,197094,2527185
Afghanistan,7/1/2024,Country or economy,Asia,Solar PV,8436518,83131769
Afghanistan,7/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,8/1/2024,Country or economy,Asia,All technologies,12982684,107950105
Afghanistan,8/1/2024,Country or economy,Asia,Batteries,308366,3715577
Afghanistan,8/1/2024,Country or economy,Asia,EVs,0,73280
Afghanistan,8/1/2024,Country or economy,Asia,Grid,2014400,9526875
Afghanistan,8/1/2024,Country or economy,Asia,Heating and cooling systems,167524,2694709
Afghanistan,8/1/2024,Country or economy,Asia,Solar PV,10492394,91939664
Afghanistan,8/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,9/1/2024,Country or economy,Asia,All technologies,8528484,111585579
Afghanistan,9/1/2024,Country or economy,Asia,Batteries,538945,3315565
Afghanistan,9/1/2024,Country or economy,Asia,EVs,117835,191115
Afghanistan,9/1/2024,Country or economy,Asia,Grid,2236790,11295151
Afghanistan,9/1/2024,Country or economy,Asia,Heating and cooling systems,473472,2926717
Afghanistan,9/1/2024,Country or economy,Asia,Solar PV,5161442,93857031
Afghanistan,9/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,10/1/2024,Country or economy,Asia,All technologies,3528474,103388608
Afghanistan,10/1/2024,Country or economy,Asia,Batteries,152004,3044649
Afghanistan,10/1/2024,Country or economy,Asia,EVs,0,191115
Afghanistan,10/1/2024,Country or economy,Asia,Grid,1000418,12109922
Afghanistan,10/1/2024,Country or economy,Asia,Heating and cooling systems,157274,3083991
Afghanistan,10/1/2024,Country or economy,Asia,Solar PV,2218778,84958931
Afghanistan,10/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,11/1/2024,Country or economy,Asia,All technologies,4526644,93970492
Afghanistan,11/1/2024,Country or economy,Asia,Batteries,330250,2868903
Afghanistan,11/1/2024,Country or economy,Asia,EVs,0,190371
Afghanistan,11/1/2024,Country or economy,Asia,Grid,518656,12111794
Afghanistan,11/1/2024,Country or economy,Asia,Heating and cooling systems,131455,3118563
Afghanistan,11/1/2024,Country or economy,Asia,Solar PV,3546283,75680861
Afghanistan,11/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,12/1/2024,Country or economy,Asia,All technologies,5306487,81460538
Afghanistan,12/1/2024,Country or economy,Asia,Batteries,755013,3455924
Afghanistan,12/1/2024,Country or economy,Asia,EVs,44500,234871
Afghanistan,12/1/2024,Country or economy,Asia,Grid,2244934,13928279
Afghanistan,12/1/2024,Country or economy,Asia,Heating and cooling systems,23667,3033078
Afghanistan,12/1/2024,Country or economy,Asia,Solar PV,2238373,60808386
Afghanistan,12/1/2024,Country or economy,Asia,Wind,0,0
Afghanistan,1/1/2025,Country or economy,Asia,All technologies,7475265,74752104
Afghanistan,1/1/2025,Country or economy,Asia,Batteries,1535971,4991895
Afghanistan,1/1/2025,Country or economy,Asia,EVs,62558,272453
Afghanistan,1/1/2025,Country or economy,Asia,Grid,955361,14541615
Afghanistan,1/1/2025,Country or economy,Asia,Heating and cooling systems,278574,2979963
Afghanistan,1/1/2025,Country or economy,Asia,Solar PV,4642801,51966178
Afghanistan,1/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,2/1/2025,Country or economy,Asia,All technologies,7746849,76893839
Afghanistan,2/1/2025,Country or economy,Asia,Batteries,1146958,5943677
Afghanistan,2/1/2025,Country or economy,Asia,EVs,0,272453
Afghanistan,2/1/2025,Country or economy,Asia,Grid,445734,14789838
Afghanistan,2/1/2025,Country or economy,Asia,Heating and cooling systems,200370,3134065
Afghanistan,2/1/2025,Country or economy,Asia,Solar PV,5953787,52753806
Afghanistan,2/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,3/1/2025,Country or economy,Asia,All technologies,7279212,77369446
Afghanistan,3/1/2025,Country or economy,Asia,Batteries,940860,6873649
Afghanistan,3/1/2025,Country or economy,Asia,EVs,1450,273903
Afghanistan,3/1/2025,Country or economy,Asia,Grid,2562394,16399324
Afghanistan,3/1/2025,Country or economy,Asia,Heating and cooling systems,638878,2872820
Afghanistan,3/1/2025,Country or economy,Asia,Solar PV,3135630,50949750
Afghanistan,3/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,4/1/2025,Country or economy,Asia,All technologies,3773906,79000305
Afghanistan,4/1/2025,Country or economy,Asia,Batteries,420275,6841130
Afghanistan,4/1/2025,Country or economy,Asia,EVs,0,272068
Afghanistan,4/1/2025,Country or economy,Asia,Grid,1779398,17604756
Afghanistan,4/1/2025,Country or economy,Asia,Heating and cooling systems,302845,2856059
Afghanistan,4/1/2025,Country or economy,Asia,Solar PV,1271388,51426292
Afghanistan,4/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,5/1/2025,Country or economy,Asia,All technologies,12242682,88756079
Afghanistan,5/1/2025,Country or economy,Asia,Batteries,1480290,7719990
Afghanistan,5/1/2025,Country or economy,Asia,EVs,8000,280068
Afghanistan,5/1/2025,Country or economy,Asia,Grid,2543745,19182679
Afghanistan,5/1/2025,Country or economy,Asia,Heating and cooling systems,227663,2841180
Afghanistan,5/1/2025,Country or economy,Asia,Solar PV,7982984,58732162
Afghanistan,5/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,6/1/2025,Country or economy,Asia,All technologies,12284725,95202937
Afghanistan,6/1/2025,Country or economy,Asia,Batteries,1691868,9300800
Afghanistan,6/1/2025,Country or economy,Asia,EVs,100578,380646
Afghanistan,6/1/2025,Country or economy,Asia,Grid,2338895,19488913
Afghanistan,6/1/2025,Country or economy,Asia,Heating and cooling systems,136607,2935423
Afghanistan,6/1/2025,Country or economy,Asia,Solar PV,8016777,63097155
Afghanistan,6/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,7/1/2025,Country or economy,Asia,All technologies,10892711,96568123
Afghanistan,7/1/2025,Country or economy,Asia,Batteries,2395110,11695910
Afghanistan,7/1/2025,Country or economy,Asia,EVs,0,334921
Afghanistan,7/1/2025,Country or economy,Asia,Grid,2191787,20832512
Afghanistan,7/1/2025,Country or economy,Asia,Heating and cooling systems,90560,2828889
Afghanistan,7/1/2025,Country or economy,Asia,Solar PV,6215254,60875891
Afghanistan,7/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,8/1/2025,Country or economy,Asia,All technologies,11856022,95441461
Afghanistan,8/1/2025,Country or economy,Asia,Batteries,1988890,13376434
Afghanistan,8/1/2025,Country or economy,Asia,EVs,92635,427556
Afghanistan,8/1/2025,Country or economy,Asia,Grid,2036833,20854945
Afghanistan,8/1/2025,Country or economy,Asia,Heating and cooling systems,204348,2865713
Afghanistan,8/1/2025,Country or economy,Asia,Solar PV,7533316,57916813
Afghanistan,8/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,9/1/2025,Country or economy,Asia,All technologies,8077897,94990874
Afghanistan,9/1/2025,Country or economy,Asia,Batteries,3255871,16093360
Afghanistan,9/1/2025,Country or economy,Asia,EVs,117811,427532
Afghanistan,9/1/2025,Country or economy,Asia,Grid,1612737,20230892
Afghanistan,9/1/2025,Country or economy,Asia,Heating and cooling systems,273181,2665422
Afghanistan,9/1/2025,Country or economy,Asia,Solar PV,2818297,55573668
Afghanistan,9/1/2025,Country or economy,Asia,Wind,0,0
Afghanistan,10/1/2025,Country or economy,Asia,All technologies,11451982,102914382
